EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age_Group
139,43,No,Travel_Rarely,Sales,27,Master,Life Sciences,1,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,42-51
140,25,No,Travel_Rarely,Human Resources,7,College,Human Resources,1,Male,1,Manufacturing Director,Single,86330,1.0,Y,19,8,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,24-33
141,37,No,Non-Travel,Research & Development,1,Bachelor,Medical,1,Male,3,Laboratory Technician,Married,20080,3.0,Y,22,8,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,33-42
142,31,No,Travel_Rarely,Research & Development,24,Below College,Medical,1,Male,3,Laboratory Technician,Married,44400,1.0,Y,13,8,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,24-33
143,39,No,Travel_Frequently,Research & Development,26,Master,Technical Degree,1,Female,1,Sales Executive,Divorced,30670,1.0,Y,20,8,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,33-42
144,56,No,Travel_Frequently,Research & Development,20,Master,Life Sciences,1,Female,3,Sales Executive,Married,53210,9.0,Y,14,8,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,51-60
145,30,No,Travel_Rarely,Sales,5,Master,Medical,1,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,24-33
146,41,No,Travel_Rarely,Research & Development,7,Bachelor,Technical Degree,1,Female,3,Research Scientist,Married,27820,1.0,Y,14,8,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,33-42
147,28,No,Travel_Rarely,Research & Development,7,Bachelor,Medical,1,Male,3,Healthcare Representative,Divorced,119570,1.0,Y,13,8,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,24-33
148,25,Yes,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Female,3,Laboratory Technician,Married,26600,5.0,Y,13,8,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,24-33
149,52,No,Travel_Rarely,Research & Development,26,College,Life Sciences,1,Female,2,Sales Representative,Married,33750,2.0,Y,21,8,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,51-60
150,45,No,Travel_Rarely,Research & Development,2,Bachelor,Medical,1,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,42-51
151,52,No,Travel_Rarely,Research & Development,12,Bachelor,Medical,1,Male,2,Research Scientist,Married,48780,2.0,Y,11,8,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,51-60
152,42,No,Travel_Frequently,Sales,10,Bachelor,Marketing,1,Female,2,Healthcare Representative,Divorced,28370,2.0,Y,13,8,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,42-51
153,30,No,Travel_Rarely,Sales,25,Bachelor,Marketing,1,Male,1,Sales Executive,Single,24060,2.0,Y,20,8,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,24-33
154,60,No,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,1,Female,1,Manufacturing Director,Married,22690,5.0,Y,18,8,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,
155,46,No,Travel_Rarely,Sales,19,Master,Marketing,1,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,42-51
156,42,No,Travel_Frequently,Research & Development,18,Master,Technical Degree,1,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,42-51
157,24,Yes,Travel_Rarely,Research & Development,27,College,Medical,1,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,24-33
158,34,Yes,Travel_Frequently,Research & Development,5,Bachelor,Medical,1,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,33-42
159,38,No,Travel_Frequently,Sales,3,Bachelor,Marketing,1,Female,2,Sales Executive,Married,49070,1.0,Y,11,8,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,33-42
160,40,No,Travel_Rarely,Sales,26,Master,Marketing,1,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,33-42
161,26,No,Travel_Rarely,Research & Development,3,College,Medical,1,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,24-33
162,30,No,Non-Travel,Research & Development,15,Bachelor,Medical,1,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,24-33
163,29,No,Travel_Rarely,Research & Development,8,Bachelor,Medical,1,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,24-33
164,29,Yes,Travel_Rarely,Research & Development,19,Master,Life Sciences,1,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,24-33
165,19,Yes,Travel_Rarely,Research & Development,4,Bachelor,Medical,1,Male,1,Sales Executive,Single,76440,1.0,Y,15,8,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,15-24
166,30,No,Non-Travel,Research & Development,2,Master,Life Sciences,1,Female,3,Research Scientist,Married,51310,0.0,Y,15,8,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,24-33
167,57,No,Travel_Rarely,Research & Development,2,College,Life Sciences,1,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,51-60
168,50,No,Travel_Rarely,Sales,10,Master,Life Sciences,1,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,42-51
169,30,No,Non-Travel,Sales,10,College,Life Sciences,1,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,24-33
170,60,No,Travel_Frequently,Research & Development,16,Bachelor,Life Sciences,1,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,
171,47,No,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,1,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,42-51
172,46,No,Travel_Rarely,Sales,4,Below College,Technical Degree,1,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,42-51
173,35,No,Travel_Rarely,Research & Development,15,College,Medical,1,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,33-42
174,54,No,Travel_Rarely,Research & Development,2,Master,Medical,1,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,51-60
175,34,No,Travel_Rarely,Sales,8,College,Life Sciences,1,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,33-42
176,46,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,42-51
177,31,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,24-33
178,33,Yes,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,1,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,33-42
179,33,Yes,Travel_Rarely,Sales,5,Master,Marketing,1,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,33-42
180,30,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,24-33
181,35,No,Travel_Rarely,Research & Development,12,College,Medical,1,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,33-42
182,31,Yes,Travel_Frequently,Research & Development,22,College,Medical,1,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,24-33
183,34,Yes,Travel_Frequently,Sales,17,Below College,Marketing,1,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,33-42
184,42,No,Travel_Frequently,Research & Development,2,Master,Medical,1,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,42-51
185,36,No,Non-Travel,Research & Development,3,Master,Medical,1,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,33-42
186,22,Yes,Travel_Frequently,Research & Development,7,Bachelor,Medical,1,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,15-24
187,48,No,Travel_Rarely,Research & Development,6,Bachelor,Medical,1,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,42-51
188,55,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,51-60
189,41,No,Non-Travel,Research & Development,3,College,Life Sciences,1,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,33-42
190,35,No,Travel_Rarely,Research & Development,22,Bachelor,Medical,1,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,33-42
191,40,No,Travel_Rarely,Research & Development,15,Bachelor,Life Sciences,1,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,33-42
192,39,No,Travel_Frequently,Research & Development,12,Below College,Medical,1,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,33-42
193,31,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,24-33
194,42,No,Travel_Rarely,Research & Development,5,Bachelor,Medical,1,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,42-51
195,45,No,Travel_Rarely,Research & Development,2,Below College,Medical,1,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,42-51
196,26,Yes,Travel_Frequently,Research & Development,2,Below College,Life Sciences,1,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,3.0,3.0,2.0,3,3,24-33
197,29,No,Travel_Rarely,Research & Development,5,Bachelor,Medical,1,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,24-33
198,33,No,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,33-42
199,31,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,24-33
200,18,Yes,Travel_Frequently,Research & Development,2,Bachelor,Technical Degree,1,Male,1,Sales Executive,Single,34680,1.0,Y,18,8,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,15-24
201,40,No,Non-Travel,Research & Development,1,Master,Technical Degree,1,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,33-42
202,41,No,Non-Travel,Research & Development,23,Bachelor,Life Sciences,1,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,33-42
203,26,No,Travel_Rarely,Research & Development,9,Master,Medical,1,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,24-33
204,35,No,Travel_Rarely,Research & Development,16,Master,Medical,1,Male,2,Human Resources,Single,95260,1.0,Y,15,8,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,33-42
205,34,No,Travel_Rarely,Research & Development,26,Bachelor,Medical,1,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,33-42
206,26,Yes,Travel_Rarely,Sales,1,Bachelor,Marketing,1,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,24-33
207,37,No,Travel_Rarely,Research & Development,8,Below College,Life Sciences,1,Male,1,Sales Executive,Single,41930,4.0,Y,16,8,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,33-42
208,46,No,Travel_Frequently,Research & Development,4,Below College,Medical,1,Male,5,Human Resources,Married,29110,5.0,Y,13,8,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,42-51
209,41,No,Travel_Rarely,Research & Development,24,Below College,Life Sciences,1,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,33-42
210,37,No,Non-Travel,Research & Development,7,College,Medical,1,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,33-42
211,52,No,Travel_Rarely,Sales,2,Below College,Medical,1,Male,1,Laboratory Technician,Divorced,99800,1.0,Y,11,8,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3,51-60
212,32,Yes,Non-Travel,Research & Development,7,College,Life Sciences,1,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,24-33
213,24,No,Travel_Frequently,Sales,22,Bachelor,Life Sciences,1,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,24-33
214,38,No,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,1,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,33-42
215,37,No,Travel_Rarely,Research & Development,1,Master,Technical Degree,1,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,33-42
216,49,No,Travel_Rarely,Sales,21,Below College,Life Sciences,1,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3,42-51
217,24,No,Travel_Rarely,Sales,1,Bachelor,Marketing,1,Female,1,Sales Executive,Married,34070,1.0,Y,15,8,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3,24-33
218,26,No,Travel_Rarely,Research & Development,19,Master,Technical Degree,1,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3,24-33
219,24,No,Travel_Rarely,Sales,7,Bachelor,Medical,1,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3,24-33
220,50,No,Travel_Frequently,Sales,2,College,Marketing,1,Male,1,Sales Executive,Married,29600,1.0,Y,14,8,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3,42-51
221,25,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3,24-33
222,24,Yes,Travel_Frequently,Research & Development,2,Bachelor,Medical,1,Male,2,Research Scientist,Married,39190,1.0,Y,21,8,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4,24-33
223,30,Yes,Travel_Frequently,Research & Development,9,Bachelor,Other,1,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3,24-33
224,34,No,Travel_Rarely,Sales,6,College,Life Sciences,1,Male,4,Research Director,Married,102480,1.0,Y,12,8,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3,33-42
225,31,Yes,Travel_Rarely,Research & Development,9,Below College,Medical,1,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3,24-33
226,35,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3,33-42
227,31,No,Travel_Rarely,Sales,1,Bachelor,Marketing,1,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3,24-33
228,27,No,Travel_Rarely,Sales,22,Master,Medical,1,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3,24-33
229,37,No,Travel_Rarely,Sales,9,Master,Marketing,1,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3,33-42
230,20,No,Travel_Rarely,Research & Development,17,Master,Medical,1,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3,15-24
231,42,No,Travel_Rarely,Research & Development,28,Master,Life Sciences,1,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3,42-51
232,43,No,Travel_Rarely,Research & Development,10,Doctor,Technical Degree,1,Female,2,Sales Executive,Divorced,26830,4.0,Y,11,8,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3,42-51
233,38,No,Travel_Rarely,Human Resources,2,Master,Medical,1,Male,1,Human Resources,Single,20140,3.0,Y,17,8,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3,33-42
234,43,No,Travel_Frequently,Sales,4,Bachelor,Medical,1,Female,2,Healthcare Representative,Divorced,34190,3.0,Y,11,8,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3,42-51
235,48,No,Travel_Rarely,Research & Development,8,Below College,Medical,1,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3,42-51
236,44,No,Travel_Rarely,Sales,29,Master,Marketing,1,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4,42-51
237,34,No,Travel_Rarely,Research & Development,13,Master,Life Sciences,1,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4,33-42
238,27,Yes,Travel_Rarely,Sales,27,Bachelor,Life Sciences,1,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3,24-33
239,21,No,Travel_Rarely,Sales,16,College,Life Sciences,1,Male,3,Sales Executive,Single,87260,1.0,Y,11,8,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3,15-24
240,44,No,Travel_Rarely,Research & Development,2,College,Life Sciences,1,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3,42-51
241,22,No,Travel_Rarely,Research & Development,2,College,Medical,1,Female,2,Laboratory Technician,Married,195450,0.0,Y,14,8,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3,15-24
242,33,No,Travel_Rarely,Sales,13,Master,Marketing,1,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3,33-42
243,32,No,Travel_Rarely,Research & Development,1,Below College,Life Sciences,1,Female,1,Healthcare Representative,Married,30220,1.0,Y,16,8,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3,24-33
244,30,No,Travel_Frequently,Research & Development,4,Doctor,Technical Degree,1,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3,24-33
245,53,No,Travel_Rarely,Research & Development,24,Bachelor,Other,1,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3,51-60
246,34,No,Travel_Rarely,Research & Development,1,Doctor,Medical,1,Male,1,Research Scientist,Married,53810,1.0,Y,12,8,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3,33-42
247,45,Yes,Travel_Frequently,Research & Development,19,Master,Life Sciences,1,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3,42-51
248,26,No,Travel_Rarely,Research & Development,7,College,Life Sciences,1,Male,1,Manufacturing Director,Married,54540,1.0,Y,13,8,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3,24-33
249,37,No,Travel_Rarely,Research & Development,4,Bachelor,Medical,1,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3,33-42
250,29,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,1,Healthcare Representative,Married,41570,1.0,Y,17,8,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3,24-33
251,35,No,Travel_Rarely,Research & Development,10,Doctor,Medical,1,Female,4,Laboratory Technician,Single,134580,1.0,Y,11,8,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3,33-42
252,33,No,Travel_Frequently,Research & Development,8,Bachelor,Technical Degree,1,Male,2,Laboratory Technician,Divorced,90690,3.0,Y,25,8,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4,33-42
253,54,No,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3,51-60
254,36,No,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,1,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3,33-42
255,27,No,Travel_Rarely,Sales,9,Bachelor,Marketing,1,Male,5,Research Director,Single,59930,0.0,Y,14,8,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3,24-33
256,20,Yes,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,1,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3,15-24
257,33,Yes,Travel_Frequently,Research & Development,15,Master,Medical,1,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3,33-42
258,35,No,Non-Travel,Research & Development,2,Below College,Medical,1,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3,33-42
259,23,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2.0,Y,11,8,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3,15-24
260,25,No,Travel_Rarely,Research & Development,11,Bachelor,Medical,1,Male,2,Manufacturing Director,Married,100960,0.0,Y,11,8,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3,24-33
261,38,No,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,1,Male,5,Research Scientist,Single,147560,0.0,Y,20,8,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4,33-42
262,29,No,Travel_Frequently,Sales,2,Master,Life Sciences,1,Male,4,Healthcare Representative,Divorced,64990,1.0,Y,18,8,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3,24-33
263,48,No,Travel_Rarely,Research & Development,16,Bachelor,Technical Degree,1,Male,1,Sales Executive,Married,97240,3.0,Y,13,8,0,12.0,2,2,2,2,2.0,2.0,3.0,4,3,42-51
264,27,No,Travel_Frequently,Sales,4,Bachelor,Technical Degree,1,Male,5,Laboratory Technician,Divorced,21940,1.0,Y,12,8,0,6.0,5,6,0,4,4.0,4.0,3.0,3,3,24-33
265,37,No,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,1,Male,3,Manager,Single,33880,3.0,Y,11,8,0,4.0,2,1,0,0,4.0,4.0,3.0,4,3,33-42
266,50,No,Travel_Rarely,Sales,5,Bachelor,Medical,1,Male,1,Laboratory Technician,Married,54730,1.0,Y,19,8,1,20.0,2,20,3,8,4.0,3.0,3.0,4,3,42-51
267,34,No,Travel_Rarely,Research & Development,18,Below College,Medical,1,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,4.0,2.0,4.0,3,4,33-42
268,24,Yes,Travel_Rarely,Research & Development,17,College,Life Sciences,1,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0,1.0,3.0,3.0,1,3,24-33
269,39,No,Travel_Rarely,Research & Development,12,Doctor,Medical,1,Female,1,Sales Representative,Single,62200,1.0,Y,14,8,2,20.0,2,20,11,10,4.0,3.0,3.0,3,3,33-42
270,32,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,5,Research Scientist,Single,30380,1.0,Y,11,8,0,10.0,5,10,0,8,4.0,4.0,2.0,1,3,24-33
271,50,Yes,Travel_Frequently,Research & Development,4,College,Medical,1,Male,4,Sales Representative,Married,44240,3.0,Y,14,8,1,18.0,2,4,1,3,2.0,3.0,3.0,2,3,42-51
272,38,No,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Male,1,Sales Executive,Single,43120,0.0,Y,12,8,1,10.0,2,9,1,8,2.0,4.0,2.0,2,3,33-42
273,27,No,Travel_Rarely,Research & Development,10,Bachelor,Medical,1,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7,3.0,1.0,3.0,2,4,24-33
274,32,No,Travel_Rarely,Sales,1,Bachelor,Medical,1,Male,2,Sales Executive,Single,136640,3.0,Y,14,8,0,10.0,6,7,7,7,3.0,4.0,3.0,3,3,24-33
275,47,No,Travel_Rarely,Research & Development,2,Bachelor,Medical,1,Female,5,Sales Executive,Single,50210,2.0,Y,17,8,0,20.0,3,7,1,7,4.0,1.0,3.0,3,3,42-51
276,40,No,Travel_Frequently,Research & Development,3,Master,Medical,1,Female,3,Human Resources,Married,51260,5.0,Y,18,8,0,20.0,2,18,1,12,4.0,1.0,3.0,3,3,33-42
277,53,No,Travel_Rarely,Research & Development,7,Below College,Life Sciences,1,Male,2,Laboratory Technician,Married,28590,3.0,Y,18,8,1,32.0,2,5,1,3,3.0,3.0,3.0,3,3,51-60
